"Spend Period (Daily)","DOW","Slicer 1","Slicer 2","Slicer 3","Slicer 4","Slicer 5","10% Bucket","total_revenue_shared (SUM)"
"2026-08-02 00:00:00","1.Sunday","Detective Vikrant","Overall","Overall","Overall","Overall","80-90%",0.20257999999999998
"2026-08-02 00:00:00","1.Sunday","Detective Vikrant","Overall","Overall","Overall","Overall","90-100%",0.6281399999999999
"2026-08-02 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","0-10%",1.0791700000000002
"2026-08-02 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","10-20%",7.515139999999999
"2026-08-02 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","20-30%",2.6470200000000004
"2026-08-02 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","30-40%",1.55529
"2026-08-02 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","40-50%",2.23067
"2026-08-02 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","50-60%",0.5136900000000001
"2026-08-02 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","60-70%",0.8155200000000002
"2026-08-02 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","70-80%",2.5860499999999997
"2026-08-02 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","0-10%",0.79216
"2026-08-02 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","10-20%",3.62252
"2026-08-02 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","20-30%",0.89333
"2026-08-02 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","30-40%",0.36835999999999997
"2026-08-02 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","40-50%",3.024290000000001
"2026-08-02 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","50-60%",0.77637
"2026-08-02 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","60-70%",0.9473900000000001
"2026-08-02 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","70-80%",2.0539300000000003
"2026-08-02 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","80-90%",0.13654
"2026-08-02 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","90-100%",1.9070000000000003
"2026-08-02 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","10-20%",0.00614
"2026-08-02 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","20-30%",2.0421100000000005
"2026-08-02 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","30-40%",3.57057
"2026-08-02 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","50-60%",0.35218
"2026-08-02 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","60-70%",0.75296
"2026-08-02 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","70-80%",1.95132
"2026-08-02 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","80-90%",0.77193
"2026-08-02 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","90-100%",3.09055
"2026-08-02 00:00:00","1.Sunday","Zombie Pralay","Overall","Overall","Overall","Overall","40-50%",0.4673699999999999
"2026-08-02 00:00:00","1.Sunday","Zombie Pralay","Overall","Overall","Overall","Overall","50-60%",1.6098300000000005
"2026-08-02 00:00:00","1.Sunday","Zombie Pralay","Overall","Overall","Overall","Overall","80-90%",5.482260000000007
"2026-08-02 00:00:00","1.Sunday","Zombie Pralay","Overall","Overall","Overall","Overall","90-100%",1.5347999999999993
"2026-08-02 00:00:00","1.Sunday","Earth's Last Stand","Overall","Overall","Overall","Overall","10-20%",0.38116000000000005
"2026-08-02 00:00:00","1.Sunday","Earth's Last Stand","Overall","Overall","Overall","Overall","20-30%",0.44113
"2026-08-02 00:00:00","1.Sunday","Earth's Last Stand","Overall","Overall","Overall","Overall","40-50%",0.73292
"2026-08-02 00:00:00","1.Sunday","Earth's Last Stand","Overall","Overall","Overall","Overall","70-80%",3.820450000000001
"2026-08-02 00:00:00","1.Sunday","Earth's Last Stand","Overall","Overall","Overall","Overall","90-100%",0.03931
"2026-08-02 00:00:00","1.Sunday","Mrityunjay | मृत्युंजय","Overall","Overall","Overall","Overall","40-50%",0.08247
"2026-08-02 00:00:00","1.Sunday","Mrityunjay | मृत्युंजय","Overall","Overall","Overall","Overall","50-60%",0.80548
"2026-08-02 00:00:00","1.Sunday","Mrityunjay | मृत्युंजय","Overall","Overall","Overall","Overall","70-80%",0.49943
"2026-08-02 00:00:00","1.Sunday","Mrityunjay | मृत्युंजय","Overall","Overall","Overall","Overall","80-90%",0.67012
"2026-08-02 00:00:00","1.Sunday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall","30-40%",0.3765
"2026-08-02 00:00:00","1.Sunday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall","40-50%",0.07418999999999999
"2026-08-02 00:00:00","1.Sunday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall","50-60%",0.32266
"2026-08-02 00:00:00","1.Sunday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall","60-70%",0.9958600000000001
"2026-08-02 00:00:00","1.Sunday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall","70-80%",0.22483999999999998
"2026-08-01 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","0-10%",76.60722999999997
"2026-08-01 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","10-20%",76.80102000000001
"2026-08-01 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","20-30%",64.31508000000004
"2026-08-01 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","30-40%",34.412060000000004
"2026-08-01 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","40-50%",20.85768
"2026-08-01 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","50-60%",17.60508
"2026-08-01 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","60-70%",12.547559999999999
"2026-08-01 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","70-80%",19.01798
"2026-08-01 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","80-90%",18.671579999999995
"2026-08-01 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","90-100%",16.816429999999997
"2026-08-01 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","0-10%",5.9086
"2026-08-01 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","10-20%",28.852880000000003
"2026-08-01 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","20-30%",23.44377
"2026-08-01 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","30-40%",6.569579999999998
"2026-08-01 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","40-50%",5.62021
"2026-08-01 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","50-60%",1.7111600000000002
"2026-08-01 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","60-70%",4.2605400000000015
"2026-08-01 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","70-80%",6.165689999999999
"2026-08-01 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","80-90%",6.416889999999999
"2026-08-01 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","90-100%",1.5816999999999999
"2026-08-01 00:00:00","7.Saturday","Detective Vikrant","Overall","Overall","Overall","Overall","0-10%",0.39505
"2026-08-01 00:00:00","7.Saturday","Detective Vikrant","Overall","Overall","Overall","Overall","10-20%",4.757889999999998
"2026-08-01 00:00:00","7.Saturday","Detective Vikrant","Overall","Overall","Overall","Overall","30-40%",3.5993500000000003
"2026-08-01 00:00:00","7.Saturday","Detective Vikrant","Overall","Overall","Overall","Overall","40-50%",1.0026000000000002
"2026-08-01 00:00:00","7.Saturday","Detective Vikrant","Overall","Overall","Overall","Overall","50-60%",6.075109999999998
"2026-08-01 00:00:00","7.Saturday","Detective Vikrant","Overall","Overall","Overall","Overall","60-70%",4.4597
"2026-08-01 00:00:00","7.Saturday","Detective Vikrant","Overall","Overall","Overall","Overall","70-80%",0.05256
"2026-08-01 00:00:00","7.Saturday","Detective Vikrant","Overall","Overall","Overall","Overall","80-90%",1.6760099999999996
"2026-08-01 00:00:00","7.Saturday","Detective Vikrant","Overall","Overall","Overall","Overall","90-100%",0.9068499999999997
"2026-08-01 00:00:00","7.Saturday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","0-10%",5.0798000000000005
"2026-08-01 00:00:00","7.Saturday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","10-20%",2.6623800000000006
"2026-08-01 00:00:00","7.Saturday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","20-30%",3.1622
"2026-08-01 00:00:00","7.Saturday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","30-40%",5.722500000000001
"2026-08-01 00:00:00","7.Saturday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","40-50%",1.77005
"2026-08-01 00:00:00","7.Saturday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","50-60%",0.06414
"2026-08-01 00:00:00","7.Saturday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","60-70%",2.4074599999999995
"2026-08-01 00:00:00","7.Saturday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","70-80%",0.54231
"2026-08-01 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","0-10%",1.1974399999999998
"2026-08-01 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","10-20%",0.13653
"2026-08-01 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","20-30%",1.2615999999999998
"2026-08-01 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","30-40%",1.4226
"2026-08-01 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","40-50%",4.8151
"2026-08-01 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","50-60%",2.9503
"2026-08-01 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","60-70%",1.45328
"2026-08-01 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","70-80%",2.09368
"2026-08-01 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","80-90%",3.84319
"2026-08-01 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","90-100%",1.5056299999999998
"2026-08-01 00:00:00","7.Saturday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","0-10%",1.3339900000000002
"2026-08-01 00:00:00","7.Saturday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","10-20%",2.33552
"2026-08-01 00:00:00","7.Saturday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","20-30%",1.2934200000000002
"2026-08-01 00:00:00","7.Saturday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","30-40%",2.23368
"2026-08-01 00:00:00","7.Saturday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","40-50%",1.1988200000000002
"2026-08-01 00:00:00","7.Saturday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","50-60%",0.7596700000000001
"2026-08-01 00:00:00","7.Saturday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","60-70%",2.39041
